Name	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11
SK-LMS-1 Tazemetostat 2	1	0.9937	1.01	0.9958	1.0353	1.0206	1.013	0.986	0.9912	0.9692	0.9863	0.9668
SK-LMS-1 Tazemetostat 3	1	0.9738	0.9841	0.925	0.9909	0.9861	1.0376	0.9238	0.9962	0.9979	0.9704	0.9295
SK-LMS-1 Temsirolimus 1	1	0.9387	0.6691	0.6288	0.5871	0.5195	0.4945	0.4976	0.4543	0.471	0.446	0.0132
SK-LMS-1 Temsirolimus 2	1	0.9238	0.7374	0.6367	0.617	0.5286	0.4832	0.4416	0.4671	0.4418	0.436	0.0145
SK-LMS-1 Temsirolimus 3	1	0.8851	0.6909	0.632	0.5876	0.5617	0.5064	0.493	0.4953	0.4801	0.4419	0.0125
SK-LMS-1 Tepotinib 1	1	1.0771	1.0636	1.0315	1.0934	1.0288	0.8508	0.576	0.5336	0.4849	0.482	0.3454
SK-LMS-1 Tepotinib 2	1	1.0676	1.0217	0.9686	1.0432	0.9488	0.8161	0.6125	0.5254	0.4847	0.4423	0.3934
SK-LMS-1 Tepotinib 3	1	1.0267	1.0564	1.0328	1.0158	1.0322	0.8325	0.6024	0.5204	0.4973	0.4596	0.3452
SK-LMS-1 Tideglusib 1	1	1.0352	1.0569	0.9985	0.9451	1.0336	1.0002	1.0503	1.0204	1.0435	1.0446	0.9763
SK-LMS-1 Tideglusib 2	1	1.0182	1.0221	1.026	1.0437	0.9641	1.0522	1.0004	0.9569	0.9819	0.9855	0.9648
SK-LMS-1 Tideglusib 3	1	0.9988	0.9659	1.0322	1.0312	0.9854	1.0113	0.9971	1.0007	0.975	1.0004	1.0159
SK-LMS-1 Tivantinib 1	1	1.0274	1.0092	0.9727	0.9931	1.0437	0.9255	0.8733	0.5793	0.5199	0.395	0.309
SK-LMS-1 Tivantinib 2	1	0.9928	0.9854	1.0017	1.0129	0.9643	0.9672	0.8842	0.5775	0.4733	0.359	0.2858
SK-LMS-1 Tivantinib 3	1	0.988	1.0347	0.9412	0.999	0.9945	1.0022	0.9049	0.5828	0.4989	0.4001	0.3085
SK-LMS-1 Tivozanib 1	1	1.0357	1.0327	1.0786	1.068	1.0698	0.9909	1.0299	1.1217	1.2009	0.961	0.4748
SK-LMS-1 Tivozanib 2	1	1.0052	0.9794	1.0668	1.0115	0.9934	0.9928	0.9609	1.0358	1.1161	0.9155	0.4453
SK-LMS-1 Tivozanib 3	1	0.9939	0.9841	1.0038	1.0805	1.0402	0.9941	0.9753	1.092	1.1673	0.8463	0.466
SK-LMS-1 Tofacitinib 1	1	1.1458	1.1194	1.1576	1.1461	1.1547	1.0939	1.0649	1.0912	1.0963	1.0714	0.9645
SK-LMS-1 Tofacitinib 2	1	1.058	1.0244	1.0955	1.0627	1.0265	1.0325	1.0521	1.0475	1.0238	0.9953	0.8582
SK-LMS-1 Tofacitinib 3	1	1.0502	1.0188	1.0439	1.1076	1.0882	1.0706	1.0692	1.0651	1.0837	1.0158	0.8829
SK-LMS-1 Trametinib 1	1	1.0401	1.0722	1.0952	0.9132	0.5605	0.4072	0.3329	0.2628	0.2493	0.2248	0.195
SK-LMS-1 Trametinib 2	1	1.0162	1.0419	1.043	0.9342	0.6029	0.4017	0.3238	0.2793	0.254	0.2171	0.1912
SK-LMS-1 Trametinib 3	1	0.987	0.9566	1.0442	0.8678	0.5604	0.3876	0.3236	0.2671	0.2462	0.2333	0.1913
SK-LMS-1 Tucatinib 1	1	1.1122	1.0783	1.0411	1.0857	1.0865	1.0431	1.101	1.0995	1.094	1.068	0.7762
SK-LMS-1 Tucatinib 2	1	1.112	1.1528	1.122	1.1473	1.1277	1.1117	1.0991	1.1331	1.1259	1.0692	0.7779
SK-LMS-1 Tucatinib 3	1	1.0733	1.0338	1.0874	1.0322	1.0333	1.0744	1.0431	1.0264	1.0373	1.026	0.7862
SK-LMS-1 Umbralisib 1	1	1.1101	1.0589	1.0663	1.0442	1.0403	1.0982	1.0701	1.0742	1.0477	0.8994	0.744
SK-LMS-1 Umbralisib 2	1	1.0565	1.0192	1.0345	1.0057	1.0845	1.0449	0.9634	1.0236	1.0165	0.8536	0.7626
SK-LMS-1 Umbralisib 3	1	1.0518	1.0981	1.0665	1.0629	1.0174	1.009	1.0679	1.0818	0.9952	0.8708	0.7496
SK-LMS-1 Upadacitinib 1	1	1.0998	1.0635	1.0895	1.1197	1.1334	1.1487	1.0491	1.0235	1.0364	0.9838	0.8154
SK-LMS-1 Upadacitinib 2	1	1.0747	1.0143	1.0796	1.0502	1.0624	1.045	1.051	1.0733	0.9946	0.9431	0.7546
SK-LMS-1 Upadacitinib 3	1	1.0105	1.0623	1.0398	1.0269	1.0735	1.0476	1.0665	1.043	1.0237	1.0094	0.7459
SK-LMS-1 Vactosertib 1	1	0.9943	0.9721	0.9159	0.9154	0.9786	0.9798	0.952	0.8526	0.9661	0.9813	0.9545
SK-LMS-1 Vactosertib 2	1	0.9657	0.907	1.0085	0.9896	0.9681	0.9578	0.9644	0.9203	0.9743	0.9746	0.9815
SK-LMS-1 Vactosertib 3	1	0.9432	1.0101	1.0196	1.0409	1.0067	0.9953	0.9321	0.9806	1.025	1.0202	0.9436
SK-LMS-1 Vandetanib 1	1	1.0107	1.0019	0.9841	1.0596	0.9523	1.0565	1.0063	0.9636	0.9282	0.4783	0.1097
SK-LMS-1 Vandetanib 2	1	0.9899	1.0386	1.0792	1.0838	1.1261	1.09	1.0244	1.107	0.9401	0.4862	0.0871
SK-LMS-1 Vandetanib 3	1	0.9815	0.9802	1.01	1.0858	0.9964	1.0115	0.9955	1.0054	0.9499	0.4881	0.1119
SK-LMS-1 Varlitinib 1	1	1.0306	1.0341	1.0717	1.0473	1.0123	1.0097	1.0885	1.0799	1.0346	1.0066	0.9158
SK-LMS-1 Varlitinib 2	1	1.0073	1.0421	1.1027	0.9897	1.0372	1.0394	1.0046	1.0034	1.0141	0.9764	0.8454
SK-LMS-1 Varlitinib 3	1	1.0	1.023	1.0066	0.9727	0.997	1.0568	1.033	1.0232	1.0575	0.9443	0.855
SK-LMS-1 Vatalanib 1	1	1.047	1.0439	0.9403	1.0016	1.0255	1.0258	1.0137	0.9561	0.9385	0.9121	0.8421
SK-LMS-1 Vatalanib 2	1	1.0396	0.9699	1.022	1.0398	1.0298	0.9862	1.0118	0.9592	0.9575	0.9394	0.8093
SK-LMS-1 Vatalanib 3	1	0.9976	1.0392	1.0136	0.9585	1.023	0.996	1.0241	0.9542	1.0044	0.9633	0.9235
SK-LMS-1 Vemurafenib 1	1	1.055	1.0431	1.1005	1.0772	1.0503	1.0157	1.0299	0.958	0.8917	0.6816	0.7471
SK-LMS-1 Vemurafenib 2	1	0.9674	1.0232	0.9873	1.099	1.0477	1.0113	1.0175	0.9697	0.8307	0.6736	0.7667
SK-LMS-1 Vemurafenib 3	1	0.9589	0.8978	0.9439	0.9985	1.0006	0.9103	1.0032	0.9497	0.8412	0.6468	0.577
SK-LMS-1 Volasertib 1	1	1.1148	1.026	1.0855	1.1449	1.04	0.5759	0.4722	0.4473	0.459	0.3764	0.0153
SK-LMS-1 Volasertib 2	1	1.0757	1.0328	1.0425	0.9647	0.9945	0.5827	0.4831	0.4678	0.4777	0.3817	0.0148
SK-LMS-1 Volasertib 3	1	0.9386	0.9666	1.0161	1.0175	0.9653	0.4958	0.5217	0.4426	0.4402	0.3837	0.0155
SK-LMS-1 Volitinib 1	1	1.0382	0.974	0.9815	0.9275	0.7427	0.6546	0.5548	0.5733	0.5274	0.5363	0.5375
SK-LMS-1 Volitinib 2	1	1.0292	0.9967	0.9459	0.977	0.7674	0.6219	0.5594	0.5613	0.5656	0.5215	0.5286
SK-LMS-1 Volitinib 3	1	1.0121	0.9648	0.9987	0.9692	0.7796	0.6308	0.5294	0.5277	0.5454	0.5536	0.547
SK-LMS-1 Zanubrutinib 1	1	1.0225	1.0777	1.0898	1.0514	1.0816	1.0623	1.0547	1.0928	1.0434	1.0807	1.0827
SK-LMS-1 Zanubrutinib 2	1	0.9853	1.0732	1.0081	1.0574	0.9734	1.0338	1.0239	1.1	1.0587	1.0564	1.0037
SK-LMS-1 Zanubrutinib 3	1	0.9795	0.9798	0.9991	1.0436	0.9807	1.0529	1.0045	1.0601	1.0678	1.0704	1.0528
SW1353 AZD-0156 1	1	1.1134	1.0624	1.0768	1.0648	1.0581	1.0166	0.9605	0.98	0.966	0.9564	0.9369
SW1353 AZD-0156 2	1	1.103	1.0395	1.0187	1.1451	1.0399	0.9915	0.982	0.9031	0.8361	0.9542	0.8466
SW1353 AZD-0156 3	1	1.0812	1.1135	1.0471	1.0135	0.9344	1.0563	0.9676	0.9703	0.8466	0.9373	0.8107
SW1353 AZD-3759 1	1	1.0442	1.0789	1.0599	1.0041	0.983	0.9544	0.9698	0.9203	0.8492	0.819	0.7502
SW1353 AZD-3759 2	1	1.0186	1.0065	1.0344	1.0079	0.9678	1.0017	1.02	0.8475	0.8931	0.8174	0.7975
SW1353 AZD-3759 3	1	1.0078	0.9853	1.029	0.981	0.9406	0.9926	0.9484	0.8353	0.8902	0.8223	0.7603
SW1353 AZD-4547 1	1	1.0689	1.0231	1.0426	0.9733	0.9694	0.8977	0.9383	0.9261	0.8517	0.8308	0.5858
SW1353 AZD-4547 2	1	1.0662	1.0072	1.0339	1.0405	0.9054	0.8382	0.853	0.8051	0.8065	0.8786	0.5733
SW1353 AZD-4547 3	1	1.0485	1.0485	1.0024	0.9294	0.9391	0.9222	0.8887	0.8151	0.806	0.7774	0.6244
SW1353 Abemaciclib 1	1	0.9912	0.9889	0.9516	0.9318	0.941	0.8752	0.7861	0.7188	0.7099	0.7311	0.7334
SW1353 Abemaciclib 2	1	0.9534	0.9758	0.9912	0.9487	0.9343	0.9204	0.7955	0.7607	0.716	0.6837	0.6686
SW1353 Abemaciclib 3	1	0.9299	0.9558	0.9837	0.9511	0.9247	0.8554	0.7516	0.7396	0.6718	0.7766	0.7595
SW1353 Abrocitinib 1	1	0.9785	0.9716	0.918	0.9765	0.9765	0.9721	0.9636	1.003	0.9244	1.0088	0.9933
SW1353 Abrocitinib 2	1	0.9534	0.9854	0.9658	0.9588	1.0682	0.9581	1.012	0.9655	1.018	0.9894	0.9881
SW1353 Abrocitinib 3	1	0.9484	0.9413	0.9027	0.9446	0.9684	0.9593	0.9557	1.0275	0.9311	0.9738	1.008
SW1353 Acalabrutinib 1	1	1.0013	0.9632	0.958	0.9699	0.9245	0.9137	0.9646	0.9202	0.9367	0.9023	0.8147
SW1353 Acalabrutinib 2	1	0.9978	0.9041	0.922	0.9345	0.9674	0.9403	0.9419	0.908	0.9537	0.888	0.8414
SW1353 Acalabrutinib 3	1	0.9243	0.9305	0.9461	0.9347	0.9486	0.9776	0.9656	0.9807	0.9947	0.8877	0.8261
SW1353 Afatinib 1	1	1.0729	1.0653	0.9692	0.9559	0.8616	0.7776	0.7475	0.6563	0.4571	0.3656	0.309
SW1353 Afatinib 2	1	1.0099	0.9804	0.9524	0.8865	0.7833	0.7591	0.7195	0.6334	0.4708	0.3715	0.021
SW1353 Afatinib 3	1	1.003	0.9849	0.9747	0.9272	0.8213	0.7776	0.779	0.6697	0.5278	0.3659	0.3311
SW1353 Alectinib 1	1	1.001	1.0205	1.0283	1.0035	0.9702	1.0343	1.0045	1.075	0.9925	1.0573	1.1287
SW1353 Alectinib 2	1	0.9962	0.967	0.9956	1.0085	0.9777	1.0481	1.0342	1.0986	0.9921	1.0029	1.1248
SW1353 Alectinib 3	1	0.9647	0.9924	0.9957	0.9934	1.0395	1.0248	0.9245	1.0347	1.0012	1.1179	1.1543
SW1353 Alisertib 1	1	1.0131	1.0052	0.9877	0.9998	0.9899	0.9617	0.9422	0.9627	0.8753	0.7806	0.6793
SW1353 Alisertib 2	1	1.0021	0.9587	0.9774	0.9851	0.9858	0.9172	0.8964	0.8747	0.8161	0.8457	0.6637
SW1353 Alisertib 3	1	0.9457	0.9535	0.9416	0.8967	0.9523	0.8831	0.8194	0.887	0.8597	0.8243	0.7125
SW1353 Alpelisib 1	1	1.0404	1.0157	0.9955	1.0051	1.0024	0.8826	0.9314	0.913	0.8775	0.7036	0.5951
SW1353 Alpelisib 2	1	1.0352	1.0162	1.0185	0.9562	1.0334	0.9209	0.9341	0.9362	0.8223	0.7382	0.6301
SW1353 Alpelisib 3	1	0.9786	0.974	1.0075	0.9588	0.8958		0.9271	0.8595	0.7562	0.7504	0.5562
SW1353 Anlotinib 1	1	0.97	0.9482	0.9858	0.948	0.9001	0.9422	0.9537	0.9146	0.852	0.542	0.2727
SW1353 Anlotinib 2	1	0.9643	1.0386	1.0055	1.0327	1.0039	0.9971	0.9721	0.9685	0.9036	0.5754	0.2366
SW1353 Anlotinib 3	1	0.955	0.982	0.9622	0.9878	0.9449	0.9878	0.9638	0.9275	0.8844	0.5353	0.2523
SW1353 Apatinib 1	1	1.0557	1.007	0.9553	1.0325	0.9747	1.0	1.0027	0.9742	0.9312	1.0583	0.8991
SW1353 Apatinib 2	1	1.0476	1.0052	0.9798	0.9798	0.9921	1.0095	1.0025	0.9416	0.9734	0.9591	0.9383
SW1353 Apatinib 3	1	0.9825	1.003	1.028	1.0052	0.9764	0.9654	0.9387	0.9276	0.901	0.9643	0.9455
SW1353 Asciminib 1	1	0.9692	0.9681	0.9874	0.961	1.0767	1.1316	1.1469	1.1443	1.1113	1.0837	0.9436
SW1353 Asciminib 2	1	0.9387	0.9463	0.8956	0.9521	1.0379	1.0781	1.1146	1.1198	1.078	1.0578	0.9929
SW1353 Asciminib 3	1	0.9298	0.9594	0.9264	0.9681	0.9926	1.0936	1.046	1.1463	1.1395	1.0299	0.9221
SW1353 Avapritinib 1	1	1.0323	0.909	0.9573	0.9094	0.9329	0.8771	0.8469	0.8136	0.803	0.7404	0.7442
SW1353 Avapritinib 2	1	0.9606	0.9466	0.8782	0.9334	0.8961	0.9367	0.9124	0.8616	0.8419	0.7931	0.7341
SW1353 Avapritinib 3	1	0.8874	0.8607	0.8471	0.9171	0.8533	0.8352	0.8533	0.7816	0.8125	0.7931	0.6664
SW1353 Axitinib 1	1	1.1334	1.1136	1.0601	1.0797	1.0586	1.0415	1.1091	0.938	0.8998	0.8249	0.2765
SW1353 Axitinib 2	1	1.071	1.0845	1.0248	0.997	1.0284	1.0133	0.9834	0.8951	0.9594	0.788	0.2989
SW1353 Axitinib 3	1	1.0555	1.0999	1.0568	1.0405	1.0205	0.9742	0.9645	0.8914	0.9603	0.7537	0.2878
SW1353 BAY-1895344 1	1	1.017	0.9231	0.933	0.9033	0.9039	0.8495	0.7642	0.6202	0.5111	0.4126	0.4072
SW1353 BAY-1895344 2	1	0.9786	0.9526	0.99	1.022	0.8947	0.9033	0.7457	0.6001	0.4974	0.4138	0.3881
SW1353 BAY-1895344 3	1	0.9671	0.9453	0.9975	1.0087	1.0008	0.8642	0.7965	0.6529	0.5119	0.4046	0.3804
SW1353 BMS-986165 1	1	0.9769	0.9858	0.9526	1.0052	0.956	0.9533	0.9446	0.9318	0.8955	0.9846	0.8665
SW1353 BMS-986165 2	1	0.9752	0.9805	0.9605	0.964	0.9816	0.9626	0.9398	0.9603	0.9538	0.9944	0.9545
SW1353 BMS-986165 3	1	0.935	0.9977	0.9912	1.0353	1.0174	1.0309	1.0497	0.9986	0.9937	1.0022	0.9127
SW1353 Barasertib 1	1	0.9873	0.9457	0.8837	1.0136	0.9337	0.8297	0.8754	0.8189	0.827	0.8286	0.8477
SW1353 Barasertib 2	1	0.948	0.9731	0.9862	0.9787	0.8497	0.8809	0.8336	0.8274	0.8221	0.8063	0.8382
SW1353 Barasertib 3	1	0.9301	0.996	0.9466	0.9639	0.8182	0.8114	0.8179	0.7912	0.8199	0.8259	0.853
SW1353 Baricitinib 1	1	0.9665	0.92	0.9441	0.9514	0.9605	1.0006	0.9658	0.945	0.9935	0.8821	0.7807
SW1353 Baricitinib 2	1	0.9448	0.9253	1.0169	1.0093	0.9062	0.916	0.9724	0.9739	0.9975	0.9143	0.8178
SW1353 Baricitinib 3	1	0.9442	0.9474	0.9685	0.9656	0.9755	0.9662	0.9208	0.9876	0.9632	0.9501	0.7581
SW1353 Belizatinib 1	1	1.049	1.037	1.0085	1.1027	1.0286	1.0446	0.9476	0.9321	0.8408	0.6446	0.4678
SW1353 Belizatinib 2	1	1.0124	0.95	1.0244	0.9825	1.019	1.0532	0.9536	0.9059	0.7986	0.6707	0.4343
SW1353 Belizatinib 3	1	0.9901	0.9754	1.0355	1.0696	1.0486	0.9981	0.9306	0.9492	0.7834	0.6281	0.4206
SW1353 Binimetinib 1	1	1.0801	1.1002	1.0366	1.0116	1.0065	0.95	0.9045	0.8443	0.7857	0.7143	0.6732
SW1353 Binimetinib 2	1	1.0633	1.095	1.0245	0.976	0.9379	0.8202	0.7358	0.8417	0.8217	0.7354	0.6624
SW1353 Binimetinib 3	1	1.0384	1.0421	1.0615	0.9914	0.9989	0.8983	0.8825	0.8106	0.8118	0.7666	0.6479
SW1353 Bosutinib 1	1	1.1376	1.087	1.1149	1.0761	1.0841	1.0823	1.0943	1.0645	0.9488	0.6701	0.0308
SW1353 Bosutinib 2	1	1.1265	1.1463	1.1318	1.1289	1.1167	1.1374	1.1027	1.0381	0.8296	0.6981	0.0245
SW1353 Bosutinib 3	1	1.0698	1.1	1.1124	1.0774	1.085	1.1588	1.0636	1.0186	0.9103	0.6515	0.0308
SW1353 Brigatinib 1	1	0.9585	0.9346	0.9459	0.8389	0.9201	0.8176	0.7992	0.6299	0.4466	0.1597	0.0149
SW1353 Brigatinib 2	1	0.9211	0.9306	0.8894	0.9647	0.9314	0.8911	0.8756	0.6867	0.4431	0.134	0.0139
SW1353 Brigatinib 3	1	0.8489	0.9016	0.8845	0.9061	0.8353	0.8452	0.7981	0.6245	0.4584	0.1485	0.0104
SW1353 Brivanib 1	1	1.0034	0.9793	0.9649	0.9261	0.9488	0.9438	0.9251	0.9615	1.0178	0.9829	0.9455
SW1353 Brivanib 2	1	0.9638	0.9914	0.9183	0.9844	0.9733	0.9058	0.9656	1.0197	0.9488	1.0202	1.0334
SW1353 Brivanib 3	1	0.9228	1.0036	0.9713	0.9696	1.0061	0.954	0.9411	1.0399	0.9782	1.0008	1.013
SW1353 Brivanib_alaninate 1	1	0.9708	0.9791	1.0031	0.9164	1.0104	0.9935	0.9872	0.9423	0.9873	1.0191	0.9588
SW1353 Brivanib_alaninate 2	1	0.9486	0.9621	1.0183	0.9921	0.9797	0.9556	0.9064	0.9671	0.9658	0.9737	0.9696
SW1353 Brivanib_alaninate 3	1	0.927	0.916	0.977	0.8747	0.92	0.9388	0.9277	0.9637	0.9574	0.9601	1.002
SW1353 Buparlisib 1	1	1.0027	0.957	0.9791	1.0244	1.0251	0.9338	0.8952	0.8184	0.6522	0.3663	0.2624
SW1353 Buparlisib 2	1	0.982	0.9664	0.9578	0.9402	0.9066	0.9253	0.8568	0.854	0.6469	0.3953	0.2715
SW1353 Buparlisib 3	1	0.9663	0.944	0.9746	0.9808	0.9663	0.9295	0.9157	0.8335	0.6625	0.382	0.2646
SW1353 Cabozantinib 1	1	1.1157	1.0149	1.0569	1.0647	0.9919	1.0327	0.9265	0.812	0.7726	0.552	0.2433
SW1353 Cabozantinib 2	1	1.0398	0.9801	1.0026	0.9484	1.0051	0.9833	0.9036	0.8077	0.8102	0.5445	0.3764
SW1353 Cabozantinib 3	1	1.0015	1.0596	1.0475	0.9486	1.0206	1.0108	0.8821	0.8185	0.7654	0.5243	0.3309
SW1353 Capmatinib 1	1	0.9835	0.9559	0.9616	0.916	0.9609	0.9311	0.9684	0.9388	1.0264	1.0736	1.028
SW1353 Capmatinib 2	1	0.9767	1.0169	1.0057	1.0379	0.996	1.0201	1.0218	1.0263	1.0764	1.0758	1.0488
SW1353 Capmatinib 3	1	0.9143	0.9631	0.9513	1.0047	0.9649	0.9395	1.0377	0.9736	1.0508	1.0561	1.013
SW1353 Cediranib 1	1	0.9965	1.0173	1.0015	0.9785	0.9449	0.9674	0.9221	0.888	0.7984	0.7858	0.0657
SW1353 Cediranib 2	1	0.9723	0.968	1.0027	1.0259	0.951	0.9395	0.8972	0.8267	0.8202	0.8354	0.058
SW1353 Cediranib 3	1	0.9446	0.9927	1.0087	0.9923	0.967	0.9403	0.9043	0.8297	0.7528	0.6325	0.053
SW1353 Ceritinib 1	1	0.9756	0.9706	0.9538	0.9706	0.9814	0.9917	0.9238	0.8755	0.8062	0.0286	0.0014
SW1353 Ceritinib 2	1	0.9475	0.8987	0.9467	0.9248	0.9331	0.923	0.9226	0.8641	0.924	0.0103	0.0015
SW1353 Ceritinib 3	1	0.8975	0.9473	1.0058	0.9636	0.9286	0.9443	0.9501	0.9306	0.9729	0.3716	0.0039
SW1353 Certican 1	1	0.9238	0.9018	0.9267	0.876	0.8424	0.8204	0.7532	0.7242	0.7234	0.7145	0.6995
SW1353 Certican 2	1	0.9225	0.8584	0.8489	0.7319	0.7031	0.7037	0.7147	0.6893	0.691	0.6482	0.6958
SW1353 Certican 3	1	0.8986	0.8662	0.7897	0.7096	0.7333	0.7132	0.6549	0.7176	0.6737	0.6693	0.6944
SW1353 Cobimetinib 1	1	1.0052	1.0148	0.9931	0.9658	0.8723	0.8028	0.7539	0.6982	0.6273	0.5622	0.0135
SW1353 Cobimetinib 2	1	0.9939	0.9696	0.9915	0.9552	0.8683	0.8049	0.7722	0.6661	0.6871	0.6625	0.0153
SW1353 Cobimetinib 3	1	0.9693	0.9651	1.0227	1.0173	0.957	0.9054	0.8065	0.7484	0.6932	0.6253	0.0134
SW1353 Copanlisib 1	1	1.1331	1.0761	1.0378	0.9261	0.8824	0.7313	0.6766	0.5057	0.4547	0.4293	0.3833
SW1353 Copanlisib 2	1	1.0862	0.9855	0.9892	0.919	0.8338	0.7029	0.6398	0.521	0.425	0.3773	0.3505
SW1353 Copanlisib 3	1	1.0264	1.0822	1.0026	0.9054	0.8201	0.7943	0.5874	0.5268	0.444	0.4281	0.3573
SW1353 Crenolanib 1	1	0.9928	0.9558	0.9252	0.958	0.9327	0.9363	0.9338	0.8034	0.7945	0.664	0.0101
SW1353 Crenolanib 2	1	0.9636	0.989	1.0049	0.9678	0.9846	0.926	0.9194	0.8724	0.8158	0.7008	0.0086
SW1353 Crenolanib 3	1	0.9485	0.9323	0.8832	0.9848	0.929	0.8874	0.9069	0.8434	0.8273	0.6848	0.0083
SW1353 Crizotinib 1	1	1.0251	1.0556	1.0163	1.0202	1.0595	1.0051	1.0184	1.0337	1.0112	0.6917	0.014
SW1353 Crizotinib 2	1	0.9988	1.0106	1.0223	0.9981	1.0039	1.0442	1.0343	1.0131	1.0093	0.6612	0.0055
SW1353 Crizotinib 3	1	0.9859	0.9398	1.0145	0.9433	1.0003	0.9373	1.0428	0.9919	0.9768	0.6854	0.0077
SW1353 Dabrafenib 1	1	1.1081	1.0636	0.9679	1.009	0.9709	0.8992	0.8864	0.924	0.9064	0.8991	1.0236
SW1353 Dabrafenib 2	1	0.9928	0.9759	1.0292	0.97	0.9533	0.9684	0.9378	0.9036	0.9486	0.9363	0.9462
SW1353 Dabrafenib 3	1	0.965	0.9851	0.8724	0.8982	0.9567	0.9398	0.8697	0.796	0.7229	0.8357	0.9953
SW1353 Dacomitinib 1	1	1.0853	1.0381	1.0102	0.9646	0.9725	0.8891	0.8289	0.7318	0.6028	0.3925	0.0091
SW1353 Dacomitinib 2	1	1.0677	1.0334	1.0306	0.9665	0.8893	0.9166	0.8414	0.7826	0.7416	0.3853	0.0114
SW1353 Dacomitinib 3	1	1.0151	1.0818	1.0336	0.9702	0.9203	0.8453	0.8289	0.777	0.6514	0.4241	0.0106
SW1353 Dactinomycin 1	1	1.0164	0.905	0.8212	0.6879	0.6507	0.2899	0.231	0.2007	0.1857	0.1482	0.1324
SW1353 Dactinomycin 2	1	0.9615	0.9338	0.8242	0.7104	0.6501	0.2718	0.2455	0.2048	0.1896	0.1409	0.1338
SW1353 Dactinomycin 3	1	0.9362	0.9984	0.8578	0.7321	0.5582	0.2553	0.2506	0.2394	0.1743	0.1604	0.1341
SW1353 Dasatinib 1	1	1.0022	0.9652	1.0318	0.9382	0.9109	0.6579	0.554	0.4449	0.4272	0.3947	0.3777
SW1353 Dasatinib 2	1	0.989	0.9664	0.9653	0.9564	0.8575	0.7227	0.5946	0.4396	0.4255	0.4121	0.3696
SW1353 Dasatinib 3	1	0.9457	1.0158	0.9911	0.9735	0.8943	0.7317	0.6216	0.4967	0.4286	0.4266	0.3673
SW1353 Dinaciclib 1	1	1.0863	1.1398	1.0607	1.1118	0.9145	0.244	0.2481	0.2435	0.2343	0.2369	0.2271
SW1353 Dinaciclib 2	1	1.0414	1.0174	1.0308	1.0128	0.946	0.2321	0.2297	0.225	0.2305	0.2296	0.2122
SW1353 Dinaciclib 3	1	1.0354	1.0818	1.1106	1.0986	0.9718	0.2394	0.2366	0.2569	0.2397	0.2349	0.2186
SW1353 Dovitinib 1	1	1.1114	1.1038	1.0842	1.0553	1.0763	1.016	0.9641	0.9995	0.7676	0.5186	0.0574
SW1353 Dovitinib 2	1	1.0901	1.0764	1.0242	1.0622	1.0493	0.9843	1.0602	0.9324	0.7337	0.5782	0.0564
SW1353 Dovitinib 3	1	1.0405	1.0781	1.0096	1.0906	1.0604	1.0447	1.0036	0.9445	0.7469	0.4939	0.0661
SW1353 Doxorubicin_Hydrochloride 1	1	0.9787	0.9757	0.9719	0.9606	0.9322	0.8121	0.6768	0.3643	0.1653	0.1715	0.1104
SW1353 Doxorubicin_Hydrochloride 2	1	0.9177	0.9398	0.9684	0.9506	0.8573	0.7958	0.6798	0.3958	0.1633	0.1923	0.1152
SW1353 Doxorubicin_Hydrochloride 3	1		0.9969	0.9326	0.9349	0.8573	0.8223	0.6274	0.3685	0.1585	0.1792	0.1199
SW1353 Duvelisib 1	1	1.0783	1.0591	1.0496	1.0431	1.0443	0.9959	0.911	0.9321	0.8337	0.7599	0.6709
SW1353 Duvelisib 2	1	1.0781	1.0315	1.0004	1.0451	1.0115	1.0088	0.9277	0.8742	0.7612	0.7948	0.6532
SW1353 Duvelisib 3	1	1.0651	1.0825	1.0518	0.9855	0.9962	0.9825	0.9053	0.8482	0.7618	0.7274	0.5172
SW1353 Edicotinib 1	1	1.0175	0.9798	0.953	0.994	0.9637	0.9794	0.9936	1.0678	1.0945	1.0613	1.0883
SW1353 Edicotinib 2	1	0.9905	0.9675	0.9457	0.9873	0.9686	0.9799	0.9847	1.0396	1.0945	1.1304	1.1016
SW1353 Edicotinib 3	1	0.9105	1.0128	0.9741	0.9996	0.955	0.9352	0.9029	0.975	1.0664	1.0499	1.1039
SW1353 Enasidenib 1	1	1.0077	1.0121	0.9888	1.054	1.0031	1.0018	1.024	1.0543	0.9831	0.9574	0.8405
SW1353 Enasidenib 2	1	1.0037	1.0392	1.0227	1.0298	1.0291	1.0169	1.0361	1.014	0.99	0.9786	0.8314
SW1353 Enasidenib 3	1	0.9782	1.0392	0.9599	0.975	1.0434	1.0121	0.979	1.0397	0.981	1.0471	0.9082
SW1353 Encorafenib 1	1	1.0763	1.0748	1.1068	1.07	1.0856	1.0615	1.0285	1.0373	0.9394	0.786	0.712
SW1353 Encorafenib 2	1	1.058	1.1295	1.1179	1.0982	1.0959	1.1099	1.0913	1.1692	0.9849	0.7499	0.7503
SW1353 Encorafenib 3	1	1.0505	1.0513	1.0645	1.0826	1.0762	1.0827	1.0855	1.0906	0.9736	0.7649	0.7541
SW1353 Ensartinib 1	1	1.0155	0.9203	0.9986	0.967	1.0054	0.961	0.9231	0.9547	0.9524	0.7583	0.0136
